unique_id	genome_name	ko	gene_caller_id	contig	modules_with_ko	ko_definition
1156	Amac_MIT1002	K09800	3765	NZ_CABDXM010000001	None	translocation and assembly module TamB
1157	Amac_MIT1002	K00824	2117	NZ_CABDXM010000001	None	D-alanine transaminase [EC:2.6.1.21]
1158	Amac_MIT1002	K13643	2579	NZ_CABDXM010000001	None	Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor
1159	Amac_MIT1002	K02014	3200	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1160	Amac_MIT1002	K02014	637	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1161	Amac_MIT1002	K02014	3335	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1162	Amac_MIT1002	K02014	2440	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1163	Amac_MIT1002	K02014	1801	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1164	Amac_MIT1002	K02014	1799	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1165	Amac_MIT1002	K02014	1549	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1166	Amac_MIT1002	K02014	3604	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1167	Amac_MIT1002	K02014	2967	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1168	Amac_MIT1002	K02014	663	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1169	Amac_MIT1002	K02014	1047	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1170	Amac_MIT1002	K02014	794	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1171	Amac_MIT1002	K02014	3105	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1172	Amac_MIT1002	K02014	3364	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1173	Amac_MIT1002	K02014	3628	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1174	Amac_MIT1002	K02014	1457	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1175	Amac_MIT1002	K02014	3635	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1176	Amac_MIT1002	K02014	1076	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1177	Amac_MIT1002	K02014	3637	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1178	Amac_MIT1002	K02014	2102	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1179	Amac_MIT1002	K02014	184	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1180	Amac_MIT1002	K02014	1343	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1181	Amac_MIT1002	K02014	1090	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1182	Amac_MIT1002	K02014	3011	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1183	Amac_MIT1002	K02014	3651	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1184	Amac_MIT1002	K02014	324	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1185	Amac_MIT1002	K02014	458	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1186	Amac_MIT1002	K02014	3532	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1187	Amac_MIT1002	K02014	77	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1188	Amac_MIT1002	K02014	2894	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1189	Amac_MIT1002	K02014	2005	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1190	Amac_MIT1002	K02014	2261	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1191	Amac_MIT1002	K02014	1622	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1192	Amac_MIT1002	K02014	857	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1193	Amac_MIT1002	K02014	2141	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1194	Amac_MIT1002	K02014	3553	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1195	Amac_MIT1002	K02014	1378	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1196	Amac_MIT1002	K02014	3812	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1197	Amac_MIT1002	K02014	2661	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1198	Amac_MIT1002	K02014	3556	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1199	Amac_MIT1002	K02014	2664	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1200	Amac_MIT1002	K02014	3049	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1201	Amac_MIT1002	K02014	1640	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1202	Amac_MIT1002	K02014	3051	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1203	Amac_MIT1002	K02014	1264	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1204	Amac_MIT1002	K02014	3443	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1205	Amac_MIT1002	K02014	3446	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1206	Amac_MIT1002	K02014	1654	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1207	Amac_MIT1002	K02014	3576	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1208	Amac_MIT1002	K02014	1146	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1209	Amac_MIT1002	K02014	2172	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1210	Amac_MIT1002	K02014	1149	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1211	Amac_MIT1002	K02014	1663	NZ_CABDXM010000001	None	iron complex outermembrane recepter protein
1212	Amac_MIT1002	K03281	2939	NZ_CABDXM010000001	None	chloride channel protein, CIC family
1213	Amac_MIT1002	K13938	3478	NZ_CABDXM010000001	None	dihydromonapterin reductase / dihydrofolate reductase [EC:1.5.1.50 1.5.1.3]
1214	Amac_MIT1002	K05800	3349	NZ_CABDXM010000001	None	Lrp/AsnC family transcriptional regulator
1215	Amac_MIT1002	K05800	1070	NZ_CABDXM010000001	None	Lrp/AsnC family transcriptional regulator
1216	Amac_MIT1002	K03524	3274	NZ_CABDXM010000001	None	BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]
1217	Amac_MIT1002	K14058	1978	NZ_CABDXM010000001	None	tRNA 2-thiocytidine biosynthesis protein TtcA
1218	Amac_MIT1002	K08303	2164	NZ_CABDXM010000001	None	putative protease [EC:3.4.-.-]
1219	Amac_MIT1002	K03530	2541	NZ_CABDXM010000001	None	DNA-binding protein HU-beta
1220	Amac_MIT1002	K09021	3205	NZ_CABDXM010000001	None	aminoacrylate peracid reductase
1221	Amac_MIT1002	K09747	2448	NZ_CABDXM010000001	None	uncharacterized protein
1222	Amac_MIT1002	K01870	2528	NZ_CABDXM010000001	None	isoleucyl-tRNA synthetase [EC:6.1.1.5]
1223	Amac_MIT1002	K06138	3046	NZ_CABDXM010000001	None	pyrroloquinoline quinone biosynthesis protein D
1224	Amac_MIT1002	K03040	3311	NZ_CABDXM010000001	None	DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]
1225	Amac_MIT1002	K07568	2591	NZ_CABDXM010000001	None	S-adenosylmethionine:tRNA ribosyltransferase-isomerase [EC:2.4.99.17]
1226	Amac_MIT1002	K01118	2088	NZ_CABDXM010000001	None	FMN-dependent NADH-azoreductase [EC:1.7.1.17]
1227	Amac_MIT1002	K00574	2474	NZ_CABDXM010000001	None	cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]
1228	Amac_MIT1002	K06139	3047	NZ_CABDXM010000001	None	PqqA peptide cyclase [EC:1.21.98.4]
1229	Amac_MIT1002	K09020	3206	NZ_CABDXM010000001	None	ureidoacrylate peracid hydrolase [EC:3.5.1.110]
1230	Amac_MIT1002	K18893	3462	NZ_CABDXM010000001	None	ATP-binding cassette, subfamily B, multidrug efflux pump
1231	Amac_MIT1002	K07019	3717	NZ_CABDXM010000001	None	uncharacterized protein
1232	Amac_MIT1002	K00986	2067	NZ_CABDXM010000001	None	RNA-directed DNA polymerase [EC:2.7.7.49]
1233	Amac_MIT1002	K00986	524	NZ_CABDXM010000001	None	RNA-directed DNA polymerase [EC:2.7.7.49]
1234	Amac_MIT1002	K00986	2995	NZ_CABDXM010000001	None	RNA-directed DNA polymerase [EC:2.7.7.49]
1235	Amac_MIT1002	K00986	527	NZ_CABDXM010000001	None	RNA-directed DNA polymerase [EC:2.7.7.49]
1236	Amac_MIT1002	K03531	2788	NZ_CABDXM010000001	None	cell division protein FtsZ
1237	Amac_MIT1002	K08316	3405	NZ_CABDXM010000001	None	16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]
1238	Amac_MIT1002	K00945	2019	NZ_CABDXM010000001	None	CMP/dCMP kinase [EC:2.7.4.25]
1239	Amac_MIT1002	K11690	2246	NZ_CABDXM010000001	None	C4-dicarboxylate transporter, DctM subunit
1240	Amac_MIT1002	K12574	2186	NZ_CABDXM010000001	None	ribonuclease J [EC:3.1.-.-]
1241	Amac_MIT1002	K01246	3356	NZ_CABDXM010000001	None	DNA-3-methyladenine glycosylase I [EC:3.2.2.20]
1242	Amac_MIT1002	K01246	7	NZ_CABDXM010000001	None	DNA-3-methyladenine glycosylase I [EC:3.2.2.20]
1243	Amac_MIT1002	K02968	2531	NZ_CABDXM010000001	None	small subunit ribosomal protein S20
1244	Amac_MIT1002	K07186	2495	NZ_CABDXM010000001	None	membrane protein
1245	Amac_MIT1002	K02954	3323	NZ_CABDXM010000001	None	small subunit ribosomal protein S14
1246	Amac_MIT1002	K07192	2314	NZ_CABDXM010000001	None	flotillin
1247	Amac_MIT1002	K21394	2245	NZ_CABDXM010000001	None	TRAP-type transport system small permease protein
1248	Amac_MIT1002	K19804	2014	NZ_CABDXM010000001	None	lipopolysaccharide assembly protein B
1249	Amac_MIT1002	K03684	2390	NZ_CABDXM010000001	None	ribonuclease D [EC:3.1.13.5]
1250	Amac_MIT1002	K03690	3354	NZ_CABDXM010000001	None	ubiquinone biosynthesis protein UbiJ
1251	Amac_MIT1002	K07386	3464	NZ_CABDXM010000001	None	putative endopeptidase [EC:3.4.24.-]
1252	Amac_MIT1002	K07386	1049	NZ_CABDXM010000001	None	putative endopeptidase [EC:3.4.24.-]
1253	Amac_MIT1002	K05591	3467	NZ_CABDXM010000001	None	ATP-dependent RNA helicase DbpA [EC:3.6.4.13]
1254	Amac_MIT1002	K06926	2980	NZ_CABDXM010000001	None	uncharacterized protein
1255	Amac_MIT1002	K01091	1587	NZ_CABDXM010000001	None	phosphoglycolate phosphatase [EC:3.1.3.18]
1256	Amac_MIT1002	K01091	2059	NZ_CABDXM010000001	None	phosphoglycolate phosphatase [EC:3.1.3.18]
1257	Amac_MIT1002	K11527	2736	NZ_CABDXM010000001	None	two-component system, sensor histidine kinase and response regulator [EC:2.7.13.3]
1258	Amac_MIT1002	K12984	2879	NZ_CABDXM010000001	None	(heptosyl)LPS beta-1,4-glucosyltransferase [EC:2.4.1.-]
1259	Amac_MIT1002	K19609	3530	NZ_CABDXM010000001	None	two-component system, OmpR family, sensor histidine kinase PfeS [EC:2.7.13.3]
1260	Amac_MIT1002	K07147	2131	NZ_CABDXM010000001	None	methionine sulfoxide reductase catalytic subunit [EC:1.8.-.-]
1261	Amac_MIT1002	K03453	2535	NZ_CABDXM010000001	None	bile acid:Na+ symporter, BASS family
1262	Amac_MIT1002	K13668	2643	NZ_CABDXM010000001	None	phosphatidyl-myo-inositol dimannoside synthase [EC:2.4.1.346]
1263	Amac_MIT1002	K01278	3185	NZ_CABDXM010000001	None	dipeptidyl-peptidase 4 [EC:3.4.14.5]
1264	Amac_MIT1002	K21023	66	NZ_CABDXM010000001	None	diguanylate cyclase [EC:2.7.7.65]
1265	Amac_MIT1002	K21023	2276	NZ_CABDXM010000001	None	diguanylate cyclase [EC:2.7.7.65]
1266	Amac_MIT1002	K21023	1412	NZ_CABDXM010000001	None	diguanylate cyclase [EC:2.7.7.65]
1267	Amac_MIT1002	K21023	2662	NZ_CABDXM010000001	None	diguanylate cyclase [EC:2.7.7.65]
1268	Amac_MIT1002	K21023	135	NZ_CABDXM010000001	None	diguanylate cyclase [EC:2.7.7.65]
1269	Amac_MIT1002	K21023	2185	NZ_CABDXM010000001	None	diguanylate cyclase [EC:2.7.7.65]
1270	Amac_MIT1002	K21023	395	NZ_CABDXM010000001	None	diguanylate cyclase [EC:2.7.7.65]
1271	Amac_MIT1002	K21023	1196	NZ_CABDXM010000001	None	diguanylate cyclase [EC:2.7.7.65]
1272	Amac_MIT1002	K21023	1228	NZ_CABDXM010000001	None	diguanylate cyclase [EC:2.7.7.65]
1273	Amac_MIT1002	K21023	2031	NZ_CABDXM010000001	None	diguanylate cyclase [EC:2.7.7.65]
1274	Amac_MIT1002	K21023	3123	NZ_CABDXM010000001	None	diguanylate cyclase [EC:2.7.7.65]
1275	Amac_MIT1002	K21023	3158	NZ_CABDXM010000001	None	diguanylate cyclase [EC:2.7.7.65]
1276	Amac_MIT1002	K21023	1430	NZ_CABDXM010000001	None	diguanylate cyclase [EC:2.7.7.65]
1277	Amac_MIT1002	K21023	56	NZ_CABDXM010000001	None	diguanylate cyclase [EC:2.7.7.65]
1278	Amac_MIT1002	K21023	1722	NZ_CABDXM010000001	None	diguanylate cyclase [EC:2.7.7.65]
1279	Amac_MIT1002	K21023	1112	NZ_CABDXM010000001	None	diguanylate cyclase [EC:2.7.7.65]
1280	Amac_MIT1002	K10215	2581	NZ_CABDXM010000001	None	monooxygenase [EC:1.14.13.-]
1281	Amac_MIT1002	K09022	101	NZ_CABDXM010000001	None	2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]
1282	Amac_MIT1002	K09022	3205	NZ_CABDXM010000001	None	2-iminobutanoate/2-iminopropanoate deaminase [EC:3.5.99.10]
1283	Amac_MIT1002	K20881	3709	NZ_CABDXM010000001	None	5'-nucleotidase [EC:3.1.3.5]
1284	Amac_MIT1002	K01873	2961	NZ_CABDXM010000001	None	valyl-tRNA synthetase [EC:6.1.1.9]
1285	Amac_MIT1002	K03043	3454	NZ_CABDXM010000001	None	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
1286	Amac_MIT1002	K04062	3818	NZ_CABDXM010000001	None	osmotically inducible lipoprotein OsmB
1287	Amac_MIT1002	K05368	3341	NZ_CABDXM010000001	None	NAD(P)H-flavin reductase [EC:1.5.1.41]
1288	Amac_MIT1002	K03719	2011	NZ_CABDXM010000001	None	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
1289	Amac_MIT1002	K03719	589	NZ_CABDXM010000001	None	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
1290	Amac_MIT1002	K03719	3349	NZ_CABDXM010000001	None	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
1291	Amac_MIT1002	K03719	1070	NZ_CABDXM010000001	None	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
1292	Amac_MIT1002	K04077	3653	NZ_CABDXM010000001	None	chaperonin GroEL
1293	Amac_MIT1002	K02406	984	NZ_CABDXM010000001	None	flagellin
1294	Amac_MIT1002	K02406	3308	NZ_CABDXM010000001	None	flagellin
1295	Amac_MIT1002	K02406	1005	NZ_CABDXM010000001	None	flagellin
1296	Amac_MIT1002	K02406	983	NZ_CABDXM010000001	None	flagellin
1297	Amac_MIT1002	K04063	828	NZ_CABDXM010000001	None	lipoyl-dependent peroxiredoxin [EC:1.11.1.28]
1298	Amac_MIT1002	K04063	2838	NZ_CABDXM010000001	None	lipoyl-dependent peroxiredoxin [EC:1.11.1.28]
1299	Amac_MIT1002	K03724	3483	NZ_CABDXM010000001	None	ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.-]
1300	Amac_MIT1002	K05341	3475	NZ_CABDXM010000001	None	amylosucrase [EC:2.4.1.4]
1301	Amac_MIT1002	K01866	2918	NZ_CABDXM010000001	None	tyrosyl-tRNA synthetase [EC:6.1.1.1]
1302	Amac_MIT1002	K04088	3505	NZ_CABDXM010000001	None	modulator of FtsH protease HflK
1303	Amac_MIT1002	K13292	3016	NZ_CABDXM010000001	None	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]
1304	Amac_MIT1002	K13292	604	NZ_CABDXM010000001	None	phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]
1305	Amac_MIT1002	K09989	2063	NZ_CABDXM010000001	None	uncharacterized protein
1306	Amac_MIT1002	K09023	3204	NZ_CABDXM010000001	None	aminoacrylate hydrolase [EC:3.5.1.-]
1307	Amac_MIT1002	K00761	2667	NZ_CABDXM010000001	None	uracil phosphoribosyltransferase [EC:2.4.2.9]
1308	Amac_MIT1002	K07026	2056	NZ_CABDXM010000001	None	mannosyl-3-phosphoglycerate phosphatase [EC:3.1.3.70]
1309	Amac_MIT1002	K07740	3517	NZ_CABDXM010000001	None	regulator of sigma D
1310	Amac_MIT1002	K09792	1975	NZ_CABDXM010000001	None	uncharacterized protein
1311	Amac_MIT1002	K02016	2912	NZ_CABDXM010000001	None	iron complex transport system substrate-binding protein
1312	Amac_MIT1002	K03308	1872	NZ_CABDXM010000001	None	neurotransmitter:Na+ symporter, NSS family
1313	Amac_MIT1002	K03308	3167	NZ_CABDXM010000001	None	neurotransmitter:Na+ symporter, NSS family
1314	Amac_MIT1002	K07152	3742	NZ_CABDXM010000001	None	protein SCO1
1315	Amac_MIT1002	K02994	3322	NZ_CABDXM010000001	None	small subunit ribosomal protein S8
1316	Amac_MIT1002	K03650	3840	NZ_CABDXM010000001	None	tRNA modification GTPase [EC:3.6.-.-]
1317	Amac_MIT1002	K06940	3283	NZ_CABDXM010000001	None	uncharacterized protein
1318	Amac_MIT1002	K07486	1376	NZ_CABDXM010000001	None	transposase
1319	Amac_MIT1002	K07486	2626	NZ_CABDXM010000001	None	transposase
1320	Amac_MIT1002	K07486	1477	NZ_CABDXM010000001	None	transposase
1321	Amac_MIT1002	K07486	648	NZ_CABDXM010000001	None	transposase
1322	Amac_MIT1002	K07486	522	NZ_CABDXM010000001	None	transposase
1323	Amac_MIT1002	K07486	1452	NZ_CABDXM010000001	None	transposase
1324	Amac_MIT1002	K07486	1582	NZ_CABDXM010000001	None	transposase
1325	Amac_MIT1002	K07486	2543	NZ_CABDXM010000001	None	transposase
1326	Amac_MIT1002	K07486	847	NZ_CABDXM010000001	None	transposase
1327	Amac_MIT1002	K07486	1041	NZ_CABDXM010000001	None	transposase
1328	Amac_MIT1002	K07486	975	NZ_CABDXM010000001	None	transposase
1329	Amac_MIT1002	K07486	831	NZ_CABDXM010000001	None	transposase
1330	Amac_MIT1002	K07486	2875	NZ_CABDXM010000001	None	transposase
1331	Amac_MIT1002	K07486	1788	NZ_CABDXM010000001	None	transposase
1332	Amac_MIT1002	K07486	2175	NZ_CABDXM010000001	None	transposase
1333	Amac_MIT1002	K06954	2472	NZ_CABDXM010000001	None	uncharacterized protein
1334	Amac_MIT1002	K07492	3000	NZ_CABDXM010000001	None	putative transposase
1335	Amac_MIT1002	K23242	3027	NZ_CABDXM010000001	None	manganese efflux pump family protein
1336	Amac_MIT1002	K08992	2015	NZ_CABDXM010000001	None	lipopolysaccharide assembly protein A
1337	Amac_MIT1002	K06997	2829	NZ_CABDXM010000001	None	PLP dependent protein
1338	Amac_MIT1002	K02529	325	NZ_CABDXM010000001	None	LacI family transcriptional regulator
1339	Amac_MIT1002	K02529	2247	NZ_CABDXM010000001	None	LacI family transcriptional regulator
1340	Amac_MIT1002	K02529	3815	NZ_CABDXM010000001	None	LacI family transcriptional regulator
1341	Amac_MIT1002	K02529	3562	NZ_CABDXM010000001	None	LacI family transcriptional regulator
1342	Amac_MIT1002	K02529	174	NZ_CABDXM010000001	None	LacI family transcriptional regulator
1343	Amac_MIT1002	K02529	337	NZ_CABDXM010000001	None	LacI family transcriptional regulator
1344	Amac_MIT1002	K02529	1810	NZ_CABDXM010000001	None	LacI family transcriptional regulator
1345	Amac_MIT1002	K05520	2713	NZ_CABDXM010000001	None	protease I [EC:3.5.1.124]
1346	Amac_MIT1002	K00114	3036	NZ_CABDXM010000001	None	alcohol dehydrogenase (cytochrome c) [EC:1.1.2.8]
1347	Amac_MIT1002	K00114	1110	NZ_CABDXM010000001	None	alcohol dehydrogenase (cytochrome c) [EC:1.1.2.8]
1348	Amac_MIT1002	K12262	3601	NZ_CABDXM010000001	None	superoxide oxidase [EC:1.10.3.17]
1349	Amac_MIT1002	K12262	1255	NZ_CABDXM010000001	None	superoxide oxidase [EC:1.10.3.17]
1350	Amac_MIT1002	K19337	2228	NZ_CABDXM010000001	None	RpiR family transcriptional regulator, carbohydrate utilization regulator
1351	Amac_MIT1002	K00666	3114	NZ_CABDXM010000001	None	fatty-acyl-CoA synthase [EC:6.2.1.-]
1352	Amac_MIT1002	K03409	3519	NZ_CABDXM010000001	None	chemotaxis protein CheX
1353	Amac_MIT1002	K07121	2882	NZ_CABDXM010000001	None	uncharacterized protein
1354	Amac_MIT1002	K15257	2054	NZ_CABDXM010000001	None	tRNA (mo5U34)-methyltransferase [EC:2.1.1.-]
1355	Amac_MIT1002	K09939	3433	NZ_CABDXM010000001	None	uncharacterized protein
1356	Amac_MIT1002	K18820	3689	NZ_CABDXM010000001	None	oligosaccharide 4-alpha-D-glucosyltransferase [EC:2.4.1.161]
1357	Amac_MIT1002	K03596	2501	NZ_CABDXM010000001	None	GTP-binding protein LepA
1358	Amac_MIT1002	K03582	2181	NZ_CABDXM010000001	None	exodeoxyribonuclease V beta subunit [EC:3.1.11.5]
1359	Amac_MIT1002	K11179	2002	NZ_CABDXM010000001	None	tRNA 2-thiouridine synthesizing protein E [EC:2.8.1.-]
1360	Amac_MIT1002	K07733	3791	NZ_CABDXM010000001	None	prophage regulatory protein
1361	Amac_MIT1002	K01356	3752	NZ_CABDXM010000001	None	repressor LexA [EC:3.4.21.88]
1362	Amac_MIT1002	K01815	2243	NZ_CABDXM010000001	None	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase [EC:5.3.1.17]
1363	Amac_MIT1002	K04762	3692	NZ_CABDXM010000001	None	ribosome-associated heat shock protein Hsp15
1364	Amac_MIT1002	K00262	3001	NZ_CABDXM010000001	None	glutamate dehydrogenase (NADP+) [EC:1.4.1.4]
1365	Amac_MIT1002	K00262	1725	NZ_CABDXM010000001	None	glutamate dehydrogenase (NADP+) [EC:1.4.1.4]
1366	Amac_MIT1002	K02461	3702	NZ_CABDXM010000001	None	general secretion pathway protein L
1367	Amac_MIT1002	K06149	1961	NZ_CABDXM010000001	None	universal stress protein A
1368	Amac_MIT1002	K01154	2976	NZ_CABDXM010000001	None	type I restriction enzyme, S subunit [EC:3.1.21.3]
1369	Amac_MIT1002	K01154	547	NZ_CABDXM010000001	None	type I restriction enzyme, S subunit [EC:3.1.21.3]
1370	Amac_MIT1002	K01154	3139	NZ_CABDXM010000001	None	type I restriction enzyme, S subunit [EC:3.1.21.3]
1371	Amac_MIT1002	K01154	3803	NZ_CABDXM010000001	None	type I restriction enzyme, S subunit [EC:3.1.21.3]
1372	Amac_MIT1002	K02460	3701	NZ_CABDXM010000001	None	general secretion pathway protein K
1373	Amac_MIT1002	K10716	3683	NZ_CABDXM010000001	None	voltage-gated potassium channel
1374	Amac_MIT1002	K13747	2878	NZ_CABDXM010000001	None	carboxynorspermidine decarboxylase [EC:4.1.1.96]
1375	Amac_MIT1002	K01425	2605	NZ_CABDXM010000001	None	glutaminase [EC:3.5.1.2]
1376	Amac_MIT1002	K17247	2132	NZ_CABDXM010000001	None	methionine sulfoxide reductase heme-binding subunit
1377	Amac_MIT1002	K00075	3275	NZ_CABDXM010000001	None	UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]
1378	Amac_MIT1002	K01419	3383	NZ_CABDXM010000001	None	ATP-dependent HslUV protease, peptidase subunit HslV [EC:3.4.25.2]
1379	Amac_MIT1002	K17290	3184	NZ_CABDXM010000001	None	oxidoreductase [EC:1.1.1.-]
1380	Amac_MIT1002	K03583	2182	NZ_CABDXM010000001	None	exodeoxyribonuclease V gamma subunit [EC:3.1.11.5]
1381	Amac_MIT1002	K03597	2504	NZ_CABDXM010000001	None	sigma-E factor negative regulatory protein RseA
1382	Amac_MIT1002	K02879	3310	NZ_CABDXM010000001	None	large subunit ribosomal protein L17
1383	Amac_MIT1002	K09938	2046	NZ_CABDXM010000001	None	uncharacterized protein
1384	Amac_MIT1002	K11811	2861	NZ_CABDXM010000001	None	arsenical resistance protein ArsH
1385	Amac_MIT1002	K15256	2053	NZ_CABDXM010000001	None	tRNA (cmo5U34)-methyltransferase [EC:2.1.1.-]
1386	Amac_MIT1002	K16011	3307	NZ_CABDXM010000001	None	mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase [EC:2.7.7.13 5.3.1.8]
1387	Amac_MIT1002	K02931	3324	NZ_CABDXM010000001	None	large subunit ribosomal protein L5
1388	Amac_MIT1002	K09858	2135	NZ_CABDXM010000001	None	SEC-C motif domain protein
1389	Amac_MIT1002	K02919	3315	NZ_CABDXM010000001	None	large subunit ribosomal protein L36
1390	Amac_MIT1002	K03636	2150	NZ_CABDXM010000001	None	sulfur-carrier protein
1391	Amac_MIT1002	K07336	3445	NZ_CABDXM010000001	None	PKHD-type hydroxylase [EC:1.14.11.-]
1392	Amac_MIT1002	K07478	2008	NZ_CABDXM010000001	None	putative ATPase
1393	Amac_MIT1002	K03839	2114	NZ_CABDXM010000001	None	flavodoxin I
1394	Amac_MIT1002	K03839	3173	NZ_CABDXM010000001	None	flavodoxin I
1395	Amac_MIT1002	K06941	2568	NZ_CABDXM010000001	None	23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]
1396	Amac_MIT1002	K03805	3015	NZ_CABDXM010000001	None	thiol:disulfide interchange protein DsbG
1397	Amac_MIT1002	K03807	2773	NZ_CABDXM010000001	None	AmpE protein
1398	Amac_MIT1002	K07485	2259	NZ_CABDXM010000001	None	transposase
1399	Amac_MIT1002	K01792	2222	NZ_CABDXM010000001	None	glucose-6-phosphate 1-epimerase [EC:5.1.3.15]
1400	Amac_MIT1002	K01779	3736	NZ_CABDXM010000001	None	aspartate racemase [EC:5.1.1.13]
1401	Amac_MIT1002	K03608	2931	NZ_CABDXM010000001	None	cell division topological specificity factor
1402	Amac_MIT1002	K16563	2633	NZ_CABDXM010000001	None	succinoglycan biosynthesis protein ExoV
1403	Amac_MIT1002	K03634	2009	NZ_CABDXM010000001	None	outer membrane lipoprotein carrier protein
1404	Amac_MIT1002	K15724	2929	NZ_CABDXM010000001	None	iron-sulfur cluster insertion protein
1405	Amac_MIT1002	K07693	2891	NZ_CABDXM010000001	None	two-component system, NarL family, response regulator DesR
1406	Amac_MIT1002	K02933	3321	NZ_CABDXM010000001	None	large subunit ribosomal protein L6
1407	Amac_MIT1002	K06214	3088	NZ_CABDXM010000001	None	curli production assembly/transport component CsgG
1408	Amac_MIT1002	K06200	1104	NZ_CABDXM010000001	None	carbon starvation protein
1409	Amac_MIT1002	K06200	3429	NZ_CABDXM010000001	None	carbon starvation protein
1410	Amac_MIT1002	K07136	2441	NZ_CABDXM010000001	None	uncharacterized protein
1411	Amac_MIT1002	K15532	2262	NZ_CABDXM010000001	None	unsaturated rhamnogalacturonyl hydrolase [EC:3.2.1.172]
1412	Amac_MIT1002	K15532	3063	NZ_CABDXM010000001	None	unsaturated rhamnogalacturonyl hydrolase [EC:3.2.1.172]
1413	Amac_MIT1002	K03581	2180	NZ_CABDXM010000001	None	exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]
