unique_id	genome_name	ko	gene_caller_id	contig	modules_with_ko	ko_definition
1068	Amac_AD45	K07814	635	NC_018679	None	putative two-component system response regulator
1069	Amac_AD45	K07814	2319	NC_018679	None	putative two-component system response regulator
1070	Amac_AD45	K03496	2818	NC_018679	None	chromosome partitioning protein
1071	Amac_AD45	K03496	998	NC_018679	None	chromosome partitioning protein
1072	Amac_AD45	K03496	2439	NC_018679	None	chromosome partitioning protein
1073	Amac_AD45	K02950	3462	NC_018679	None	small subunit ribosomal protein S12
1074	Amac_AD45	K09811	3411	NC_018679	None	cell division transport system permease protein
1075	Amac_AD45	K07182	3256	NC_018679	None	CBS domain-containing protein
1076	Amac_AD45	K03455	920	NC_018679	None	monovalent cation:H+ antiporter-2, CPA2 family
1077	Amac_AD45	K03455	1466	NC_018679	None	monovalent cation:H+ antiporter-2, CPA2 family
1078	Amac_AD45	K03455	1966	NC_018679	None	monovalent cation:H+ antiporter-2, CPA2 family
1079	Amac_AD45	K01256	1939	NC_018679	None	aminopeptidase N [EC:3.4.11.2]
1080	Amac_AD45	K07141	2072	NC_018679	None	molybdenum cofactor cytidylyltransferase [EC:2.7.7.76]
1081	Amac_AD45	K03327	3750	NC_018679	None	multidrug resistance protein, MATE family
1082	Amac_AD45	K03327	2071	NC_018679	None	multidrug resistance protein, MATE family
1083	Amac_AD45	K00799	2880	NC_018679	None	glutathione S-transferase [EC:2.5.1.18]
1084	Amac_AD45	K00799	137	NC_018679	None	glutathione S-transferase [EC:2.5.1.18]
1085	Amac_AD45	K00799	1035	NC_018679	None	glutathione S-transferase [EC:2.5.1.18]
1086	Amac_AD45	K00799	3505	NC_018679	None	glutathione S-transferase [EC:2.5.1.18]
1087	Amac_AD45	K00799	3506	NC_018679	None	glutathione S-transferase [EC:2.5.1.18]
1088	Amac_AD45	K00799	1619	NC_018679	None	glutathione S-transferase [EC:2.5.1.18]
1089	Amac_AD45	K00799	698	NC_018679	None	glutathione S-transferase [EC:2.5.1.18]
1090	Amac_AD45	K00799	380	NC_018679	None	glutathione S-transferase [EC:2.5.1.18]
1091	Amac_AD45	K12410	1993	NC_018679	None	NAD-dependent deacetylase [EC:2.3.1.286]
1092	Amac_AD45	K08312	3721	NC_018679	None	ADP-ribose diphosphatase [EC:3.6.1.-]
1093	Amac_AD45	K03521	2133	NC_018679	None	electron transfer flavoprotein beta subunit
1094	Amac_AD45	K01322	2128	NC_018679	None	prolyl oligopeptidase [EC:3.4.21.26]
1095	Amac_AD45	K00982	2662	NC_018679	None	[glutamine synthetase] adenylyltransferase / [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [EC:2.7.7.42 2.7.7.89]
1096	Amac_AD45	K01875	2017	NC_018679	None	seryl-tRNA synthetase [EC:6.1.1.11]
1097	Amac_AD45	K10763	2055	NC_018679	None	DnaA-homolog protein
1098	Amac_AD45	K02429	737	NC_018679	None	MFS transporter, FHS family, L-fucose permease
1099	Amac_AD45	K02429	2770	NC_018679	None	MFS transporter, FHS family, L-fucose permease
1100	Amac_AD45	K02429	2980	NC_018679	None	MFS transporter, FHS family, L-fucose permease
1101	Amac_AD45	K02429	3574	NC_018679	None	MFS transporter, FHS family, L-fucose permease
1102	Amac_AD45	K07236	2009	NC_018679	None	tRNA 2-thiouridine synthesizing protein C
1103	Amac_AD45	K13243	3125	NC_018679	None	c-di-GMP-specific phosphodiesterase [EC:3.1.4.52]
1104	Amac_AD45	K17743	3562	NC_018679	None	D-xylose reductase [EC:1.1.1.307]
1105	Amac_AD45	K03722	2422	NC_018679	None	ATP-dependent DNA helicase DinG [EC:3.6.4.12]
1106	Amac_AD45	K04065	2281	NC_018679	None	hyperosmotically inducible periplasmic protein
1107	Amac_AD45	K04065	2942	NC_018679	None	hyperosmotically inducible periplasmic protein
1108	Amac_AD45	K01874	2330	NC_018679	None	methionyl-tRNA synthetase [EC:6.1.1.10]
1109	Amac_AD45	K08307	2334	NC_018679	None	membrane-bound lytic murein transglycosylase D [EC:4.2.2.-]
1110	Amac_AD45	K07746	2365	NC_018679	None	antitoxin ParD1/3/4
1111	Amac_AD45	K07746	486	NC_018679	None	antitoxin ParD1/3/4
1112	Amac_AD45	K02616	2699	NC_018679	None	phenylacetic acid degradation operon negative regulatory protein
1113	Amac_AD45	K00773	2601	NC_018679	None	queuine tRNA-ribosyltransferase [EC:2.4.2.29]
1114	Amac_AD45	K09964	3475	NC_018679	None	uncharacterized protein
1115	Amac_AD45	K03291	2744	NC_018679	None	MFS transporter, SET family, sugar efflux transporter
1116	Amac_AD45	K05810	2479	NC_018679	None	polyphenol oxidase [EC:1.10.3.-]
1117	Amac_AD45	K02986	3321	NC_018679	None	small subunit ribosomal protein S4
1118	Amac_AD45	K02992	3461	NC_018679	None	small subunit ribosomal protein S7
1119	Amac_AD45	K02004	3554	NC_018679	None	putative ABC transport system permease protein
1120	Amac_AD45	K02004	1607	NC_018679	None	putative ABC transport system permease protein
1121	Amac_AD45	K02004	1294	NC_018679	None	putative ABC transport system permease protein
1122	Amac_AD45	K02004	402	NC_018679	None	putative ABC transport system permease protein
1123	Amac_AD45	K02004	2614	NC_018679	None	putative ABC transport system permease protein
1124	Amac_AD45	K02004	1559	NC_018679	None	putative ABC transport system permease protein
1125	Amac_AD45	K02945	2029	NC_018679	None	small subunit ribosomal protein S1
1126	Amac_AD45	K23753	2988	NC_018679	None	AMP-polyphosphate phosphotransferase [EC:2.7.4.33]
1127	Amac_AD45	K11939	2217	NC_018679	None	inner membrane transporter RhtA
1128	Amac_AD45	K15034	3610	NC_018679	None	ribosome-associated protein
1129	Amac_AD45	K01069	74	NC_018679	None	hydroxyacylglutathione hydrolase [EC:3.1.2.6]
1130	Amac_AD45	K01069	3212	NC_018679	None	hydroxyacylglutathione hydrolase [EC:3.1.2.6]
1131	Amac_AD45	K01069	2333	NC_018679	None	hydroxyacylglutathione hydrolase [EC:3.1.2.6]
1132	Amac_AD45	K01928	2841	NC_018679	None	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]
1133	Amac_AD45	K03695	2478	NC_018679	None	ATP-dependent Clp protease ATP-binding subunit ClpB
1134	Amac_AD45	K01082	3722	NC_018679	None	3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]
1135	Amac_AD45	K01082	1143	NC_018679	None	3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]
1136	Amac_AD45	K21430	2760	NC_018679	None	aldose sugar dehydrogenase [EC:1.1.5.-]
1137	Amac_AD45	K21430	640	NC_018679	None	aldose sugar dehydrogenase [EC:1.1.5.-]
1138	Amac_AD45	K21430	446	NC_018679	None	aldose sugar dehydrogenase [EC:1.1.5.-]
1139	Amac_AD45	K07391	3769	NC_018679	None	magnesium chelatase family protein
1140	Amac_AD45	K03685	2514	NC_018679	None	ribonuclease III [EC:3.1.26.3]
1141	Amac_AD45	K06925	3524	NC_018679	None	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
1142	Amac_AD45	K22105	3143	NC_018679	None	TetR/AcrR family transcriptional regulator, fatty acid biosynthesis regulator
1143	Amac_AD45	K06919	3814	NC_018679	None	putative DNA primase/helicase
1144	Amac_AD45	K06919	1223	NC_018679	None	putative DNA primase/helicase
1145	Amac_AD45	K03652	2219	NC_018679	None	DNA-3-methyladenine glycosylase [EC:3.2.2.21]
1146	Amac_AD45	K21395	2290	NC_018679	None	TRAP-type transport system periplasmic protein
1147	Amac_AD45	K01284	328	NC_018679	None	peptidyl-dipeptidase Dcp [EC:3.4.15.5]
1148	Amac_AD45	K01284	2745	NC_018679	None	peptidyl-dipeptidase Dcp [EC:3.4.15.5]
1149	Amac_AD45	K09800	3775	NC_018679	None	translocation and assembly module TamB
1150	Amac_AD45	K00824	2146	NC_018679	None	D-alanine transaminase [EC:2.6.1.21]
1151	Amac_AD45	K20276	1923	NC_018679	None	large repetitive protein
1152	Amac_AD45	K20276	1957	NC_018679	None	large repetitive protein
1153	Amac_AD45	K13643	2590	NC_018679	None	Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor
1154	Amac_AD45	K02014	2950	NC_018679	None	iron complex outermembrane recepter protein
1155	Amac_AD45	K02014	2438	NC_018679	None	iron complex outermembrane recepter protein
1156	Amac_AD45	K02014	3590	NC_018679	None	iron complex outermembrane recepter protein
1157	Amac_AD45	K02014	1672	NC_018679	None	iron complex outermembrane recepter protein
1158	Amac_AD45	K02014	3087	NC_018679	None	iron complex outermembrane recepter protein
1159	Amac_AD45	K02014	1040	NC_018679	None	iron complex outermembrane recepter protein
1160	Amac_AD45	K02014	3345	NC_018679	None	iron complex outermembrane recepter protein
1161	Amac_AD45	K02014	2454	NC_018679	None	iron complex outermembrane recepter protein
1162	Amac_AD45	K02014	1690	NC_018679	None	iron complex outermembrane recepter protein
1163	Amac_AD45	K02014	1050	NC_018679	None	iron complex outermembrane recepter protein
1164	Amac_AD45	K02014	669	NC_018679	None	iron complex outermembrane recepter protein
1165	Amac_AD45	K02014	285	NC_018679	None	iron complex outermembrane recepter protein
1166	Amac_AD45	K02014	3104	NC_018679	None	iron complex outermembrane recepter protein
1167	Amac_AD45	K02014	417	NC_018679	None	iron complex outermembrane recepter protein
1168	Amac_AD45	K02014	672	NC_018679	None	iron complex outermembrane recepter protein
1169	Amac_AD45	K02014	3619	NC_018679	None	iron complex outermembrane recepter protein
1170	Amac_AD45	K02014	1700	NC_018679	None	iron complex outermembrane recepter protein
1171	Amac_AD45	K02014	2215	NC_018679	None	iron complex outermembrane recepter protein
1172	Amac_AD45	K02014	425	NC_018679	None	iron complex outermembrane recepter protein
1173	Amac_AD45	K02014	1067	NC_018679	None	iron complex outermembrane recepter protein
1174	Amac_AD45	K02014	3373	NC_018679	None	iron complex outermembrane recepter protein
1175	Amac_AD45	K02014	1329	NC_018679	None	iron complex outermembrane recepter protein
1176	Amac_AD45	K02014	563	NC_018679	None	iron complex outermembrane recepter protein
1177	Amac_AD45	K02014	692	NC_018679	None	iron complex outermembrane recepter protein
1178	Amac_AD45	K02014	183	NC_018679	None	iron complex outermembrane recepter protein
1179	Amac_AD45	K02014	3129	NC_018679	None	iron complex outermembrane recepter protein
1180	Amac_AD45	K02014	1721	NC_018679	None	iron complex outermembrane recepter protein
1181	Amac_AD45	K02014	3643	NC_018679	None	iron complex outermembrane recepter protein
1182	Amac_AD45	K02014	1593	NC_018679	None	iron complex outermembrane recepter protein
1183	Amac_AD45	K02014	3650	NC_018679	None	iron complex outermembrane recepter protein
1184	Amac_AD45	K02014	1731	NC_018679	None	iron complex outermembrane recepter protein
1185	Amac_AD45	K02014	3652	NC_018679	None	iron complex outermembrane recepter protein
1186	Amac_AD45	K02014	839	NC_018679	None	iron complex outermembrane recepter protein
1187	Amac_AD45	K02014	1864	NC_018679	None	iron complex outermembrane recepter protein
1188	Amac_AD45	K02014	1866	NC_018679	None	iron complex outermembrane recepter protein
1189	Amac_AD45	K02014	590	NC_018679	None	iron complex outermembrane recepter protein
1190	Amac_AD45	K02014	2127	NC_018679	None	iron complex outermembrane recepter protein
1191	Amac_AD45	K02014	849	NC_018679	None	iron complex outermembrane recepter protein
1192	Amac_AD45	K02014	82	NC_018679	None	iron complex outermembrane recepter protein
1193	Amac_AD45	K02014	3027	NC_018679	None	iron complex outermembrane recepter protein
1194	Amac_AD45	K02014	1491	NC_018679	None	iron complex outermembrane recepter protein
1195	Amac_AD45	K02014	1109	NC_018679	None	iron complex outermembrane recepter protein
1196	Amac_AD45	K02014	2775	NC_018679	None	iron complex outermembrane recepter protein
1197	Amac_AD45	K02014	3452	NC_018679	None	iron complex outermembrane recepter protein
1198	Amac_AD45	K02014	1112	NC_018679	None	iron complex outermembrane recepter protein
1199	Amac_AD45	K02014	3546	NC_018679	None	iron complex outermembrane recepter protein
1200	Amac_AD45	K02014	1372	NC_018679	None	iron complex outermembrane recepter protein
1201	Amac_AD45	K02014	2143	NC_018679	None	iron complex outermembrane recepter protein
1202	Amac_AD45	K02014	2016	NC_018679	None	iron complex outermembrane recepter protein
1203	Amac_AD45	K02014	1247	NC_018679	None	iron complex outermembrane recepter protein
1204	Amac_AD45	K02014	740	NC_018679	None	iron complex outermembrane recepter protein
1205	Amac_AD45	K02014	3051	NC_018679	None	iron complex outermembrane recepter protein
1206	Amac_AD45	K02014	3053	NC_018679	None	iron complex outermembrane recepter protein
1207	Amac_AD45	K02014	2669	NC_018679	None	iron complex outermembrane recepter protein
1208	Amac_AD45	K02014	3567	NC_018679	None	iron complex outermembrane recepter protein
1209	Amac_AD45	K02014	2672	NC_018679	None	iron complex outermembrane recepter protein
1210	Amac_AD45	K02014	749	NC_018679	None	iron complex outermembrane recepter protein
1211	Amac_AD45	K02014	3570	NC_018679	None	iron complex outermembrane recepter protein
1212	Amac_AD45	K02014	1013	NC_018679	None	iron complex outermembrane recepter protein
1213	Amac_AD45	K02014	2171	NC_018679	None	iron complex outermembrane recepter protein
1214	Amac_AD45	K02014	2300	NC_018679	None	iron complex outermembrane recepter protein
1215	Amac_AD45	K02014	3455	NC_018679	None	iron complex outermembrane recepter protein
1216	Amac_AD45	K03281	2998	NC_018679	None	chloride channel protein, CIC family
1217	Amac_AD45	K13938	3488	NC_018679	None	dihydromonapterin reductase / dihydrofolate reductase [EC:1.5.1.50 1.5.1.3]
1218	Amac_AD45	K05800	1036	NC_018679	None	Lrp/AsnC family transcriptional regulator
1219	Amac_AD45	K05800	3359	NC_018679	None	Lrp/AsnC family transcriptional regulator
1220	Amac_AD45	K03524	3286	NC_018679	None	BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]
1221	Amac_AD45	K14058	1987	NC_018679	None	tRNA 2-thiocytidine biosynthesis protein TtcA
1222	Amac_AD45	K08303	2207	NC_018679	None	putative protease [EC:3.4.-.-]
1223	Amac_AD45	K03530	2556	NC_018679	None	DNA-binding protein HU-beta
1224	Amac_AD45	K18676	803	NC_018679	None	glucosamine kinase [EC:2.7.1.8]
1225	Amac_AD45	K18676	2773	NC_018679	None	glucosamine kinase [EC:2.7.1.8]
1226	Amac_AD45	K18676	742	NC_018679	None	glucosamine kinase [EC:2.7.1.8]
1227	Amac_AD45	K09747	2462	NC_018679	None	uncharacterized protein
1228	Amac_AD45	K01870	2543	NC_018679	None	isoleucyl-tRNA synthetase [EC:6.1.1.5]
1229	Amac_AD45	K06138	3084	NC_018679	None	pyrroloquinoline quinone biosynthesis protein D
1230	Amac_AD45	K03040	3320	NC_018679	None	DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]
1231	Amac_AD45	K00575	280	NC_018679	None	chemotaxis protein methyltransferase CheR [EC:2.1.1.80]
1232	Amac_AD45	K00575	932	NC_018679	None	chemotaxis protein methyltransferase CheR [EC:2.1.1.80]
1233	Amac_AD45	K00575	2822	NC_018679	None	chemotaxis protein methyltransferase CheR [EC:2.1.1.80]
1234	Amac_AD45	K00575	271	NC_018679	None	chemotaxis protein methyltransferase CheR [EC:2.1.1.80]
1235	Amac_AD45	K07568	2602	NC_018679	None	S-adenosylmethionine:tRNA ribosyltransferase-isomerase [EC:2.4.99.17]
1236	Amac_AD45	K01118	2114	NC_018679	None	FMN-dependent NADH-azoreductase [EC:1.7.1.17]
1237	Amac_AD45	K00574	2489	NC_018679	None	cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]
1238	Amac_AD45	K06139	3085	NC_018679	None	PqqA peptide cyclase [EC:1.21.98.4]
1239	Amac_AD45	K18893	3471	NC_018679	None	ATP-binding cassette, subfamily B, multidrug efflux pump
1240	Amac_AD45	K07019	3728	NC_018679	None	uncharacterized protein
1241	Amac_AD45	K00986	4	NC_018679	None	RNA-directed DNA polymerase [EC:2.7.7.49]
1242	Amac_AD45	K00986	1092	NC_018679	None	RNA-directed DNA polymerase [EC:2.7.7.49]
1243	Amac_AD45	K00986	3537	NC_018679	None	RNA-directed DNA polymerase [EC:2.7.7.49]
1244	Amac_AD45	K00986	3676	NC_018679	None	RNA-directed DNA polymerase [EC:2.7.7.49]
1245	Amac_AD45	K00986	3486	NC_018679	None	RNA-directed DNA polymerase [EC:2.7.7.49]
1246	Amac_AD45	K03531	1432	NC_018679	None	cell division protein FtsZ
1247	Amac_AD45	K03531	2831	NC_018679	None	cell division protein FtsZ
1248	Amac_AD45	K08316	3414	NC_018679	None	16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]
1249	Amac_AD45	K00945	2030	NC_018679	None	CMP/dCMP kinase [EC:2.7.4.25]
1250	Amac_AD45	K11690	2292	NC_018679	None	C4-dicarboxylate transporter, DctM subunit
1251	Amac_AD45	K12574	2232	NC_018679	None	ribonuclease J [EC:3.1.-.-]
1252	Amac_AD45	K01246	8	NC_018679	None	DNA-3-methyladenine glycosylase I [EC:3.2.2.20]
1253	Amac_AD45	K01246	3365	NC_018679	None	DNA-3-methyladenine glycosylase I [EC:3.2.2.20]
1254	Amac_AD45	K02968	2546	NC_018679	None	small subunit ribosomal protein S20
1255	Amac_AD45	K07186	2510	NC_018679	None	membrane protein
1256	Amac_AD45	K02954	3332	NC_018679	None	small subunit ribosomal protein S14
1257	Amac_AD45	K07192	2340	NC_018679	None	flotillin
1258	Amac_AD45	K21394	2291	NC_018679	None	TRAP-type transport system small permease protein
1259	Amac_AD45	K19804	2025	NC_018679	None	lipopolysaccharide assembly protein B
1260	Amac_AD45	K03684	2416	NC_018679	None	ribonuclease D [EC:3.1.13.5]
1261	Amac_AD45	K03690	3363	NC_018679	None	ubiquinone biosynthesis protein UbiJ
1262	Amac_AD45	K07386	3473	NC_018679	None	putative endopeptidase [EC:3.4.24.-]
1263	Amac_AD45	K07386	1015	NC_018679	None	putative endopeptidase [EC:3.4.24.-]
1264	Amac_AD45	K05591	3476	NC_018679	None	ATP-dependent RNA helicase DbpA [EC:3.6.4.13]
1265	Amac_AD45	K01091	1629	NC_018679	None	phosphoglycolate phosphatase [EC:3.1.3.18]
1266	Amac_AD45	K01091	2069	NC_018679	None	phosphoglycolate phosphatase [EC:3.1.3.18]
1267	Amac_AD45	K19609	3544	NC_018679	None	two-component system, OmpR family, sensor histidine kinase PfeS [EC:2.7.13.3]
1268	Amac_AD45	K16089	2438	NC_018679	None	outer membrane receptor for ferrienterochelin and colicins
1269	Amac_AD45	K07147	2161	NC_018679	None	methionine sulfoxide reductase catalytic subunit [EC:1.8.-.-]
1270	Amac_AD45	K11731	2890	NC_018679	None	citronellyl-CoA dehydrogenase [EC:1.3.99.-]
1271	Amac_AD45	K03453	2550	NC_018679	None	bile acid:Na+ symporter, BASS family
1272	Amac_AD45	K01278	3206	NC_018679	None	dipeptidyl-peptidase 4 [EC:3.4.14.5]
1273	Amac_AD45	K21023	67	NC_018679	None	diguanylate cyclase [EC:2.7.7.65]
1274	Amac_AD45	K21023	356	NC_018679	None	diguanylate cyclase [EC:2.7.7.65]
1275	Amac_AD45	K21023	1407	NC_018679	None	diguanylate cyclase [EC:2.7.7.65]
1276	Amac_AD45	K21023	3208	NC_018679	None	diguanylate cyclase [EC:2.7.7.65]
1277	Amac_AD45	K21023	1160	NC_018679	None	diguanylate cyclase [EC:2.7.7.65]
1278	Amac_AD45	K21023	135	NC_018679	None	diguanylate cyclase [EC:2.7.7.65]
1279	Amac_AD45	K21023	2316	NC_018679	None	diguanylate cyclase [EC:2.7.7.65]
1280	Amac_AD45	K21023	3148	NC_018679	None	diguanylate cyclase [EC:2.7.7.65]
1281	Amac_AD45	K21023	2670	NC_018679	None	diguanylate cyclase [EC:2.7.7.65]
1282	Amac_AD45	K21023	3182	NC_018679	None	diguanylate cyclase [EC:2.7.7.65]
1283	Amac_AD45	K21023	3120	NC_018679	None	diguanylate cyclase [EC:2.7.7.65]
1284	Amac_AD45	K21023	1199	NC_018679	None	diguanylate cyclase [EC:2.7.7.65]
1285	Amac_AD45	K21023	3283	NC_018679	None	diguanylate cyclase [EC:2.7.7.65]
1286	Amac_AD45	K21023	1077	NC_018679	None	diguanylate cyclase [EC:2.7.7.65]
1287	Amac_AD45	K21023	1461	NC_018679	None	diguanylate cyclase [EC:2.7.7.65]
1288	Amac_AD45	K21023	2231	NC_018679	None	diguanylate cyclase [EC:2.7.7.65]
1289	Amac_AD45	K21023	2041	NC_018679	None	diguanylate cyclase [EC:2.7.7.65]
1290	Amac_AD45	K21023	1790	NC_018679	None	diguanylate cyclase [EC:2.7.7.65]
1291	Amac_AD45	K21023	57	NC_018679	None	diguanylate cyclase [EC:2.7.7.65]
1292	Amac_AD45	K10215	2592	NC_018679	None	monooxygenase [EC:1.14.13.-]
1293	Amac_AD45	K20881	3720	NC_018679	None	5'-nucleotidase [EC:3.1.3.5]
1294	Amac_AD45	K01867	2200	NC_018679	None	tryptophanyl-tRNA synthetase [EC:6.1.1.2]
1295	Amac_AD45	K01867	363	NC_018679	None	tryptophanyl-tRNA synthetase [EC:6.1.1.2]
1296	Amac_AD45	K01873	3021	NC_018679	None	valyl-tRNA synthetase [EC:6.1.1.9]
1297	Amac_AD45	K03043	3464	NC_018679	None	DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
1298	Amac_AD45	K05368	3351	NC_018679	None	NAD(P)H-flavin reductase [EC:1.5.1.41]
1299	Amac_AD45	K03719	1036	NC_018679	None	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
1300	Amac_AD45	K03719	2022	NC_018679	None	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
1301	Amac_AD45	K03719	3359	NC_018679	None	Lrp/AsnC family transcriptional regulator, leucine-responsive regulatory protein
1302	Amac_AD45	K04077	3666	NC_018679	None	chaperonin GroEL
1303	Amac_AD45	K02406	971	NC_018679	None	flagellin
1304	Amac_AD45	K02406	945	NC_018679	None	flagellin
1305	Amac_AD45	K02406	947	NC_018679	None	flagellin
1306	Amac_AD45	K02406	948	NC_018679	None	flagellin
1307	Amac_AD45	K02406	3316	NC_018679	None	flagellin
1308	Amac_AD45	K01669	1984	NC_018679	None	deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]
1309	Amac_AD45	K04063	2882	NC_018679	None	lipoyl-dependent peroxiredoxin [EC:1.11.1.28]
1310	Amac_AD45	K04063	783	NC_018679	None	lipoyl-dependent peroxiredoxin [EC:1.11.1.28]
1311	Amac_AD45	K03724	3492	NC_018679	None	ATP-dependent helicase Lhr and Lhr-like helicase [EC:3.6.4.-]
1312	Amac_AD45	K05341	3484	NC_018679	None	amylosucrase [EC:2.4.1.4]
1313	Amac_AD45	K01866	2976	NC_018679	None	tyrosyl-tRNA synthetase [EC:6.1.1.1]
1314	Amac_AD45	K04088	3518	NC_018679	None	modulator of FtsH protease HflK
1315	Amac_AD45	K09989	2073	NC_018679	None	uncharacterized protein
1316	Amac_AD45	K00761	2675	NC_018679	None	uracil phosphoribosyltransferase [EC:2.4.2.9]
1317	Amac_AD45	K07026	2066	NC_018679	None	mannosyl-3-phosphoglycerate phosphatase [EC:3.1.3.70]
1318	Amac_AD45	K07740	3530	NC_018679	None	regulator of sigma D
1319	Amac_AD45	K01443	2771	NC_018679	None	N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]
1320	Amac_AD45	K01443	804	NC_018679	None	N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]
1321	Amac_AD45	K09792	1955	NC_018679	None	uncharacterized protein
1322	Amac_AD45	K02016	2967	NC_018679	None	iron complex transport system substrate-binding protein
1323	Amac_AD45	K03308	1937	NC_018679	None	neurotransmitter:Na+ symporter, NSS family
1324	Amac_AD45	K07152	3753	NC_018679	None	protein SCO1
1325	Amac_AD45	K02994	3331	NC_018679	None	small subunit ribosomal protein S8
1326	Amac_AD45	K07486	453	NC_018679	None	transposase
1327	Amac_AD45	K07486	574	NC_018679	None	transposase
1328	Amac_AD45	K07486	1356	NC_018679	None	transposase
1329	Amac_AD45	K07486	2931	NC_018679	None	transposase
1330	Amac_AD45	K07486	2995	NC_018679	None	transposase
1331	Amac_AD45	K07486	1853	NC_018679	None	transposase
1332	Amac_AD45	K07486	1054	NC_018679	None	transposase
1333	Amac_AD45	K06954	2487	NC_018679	None	uncharacterized protein
1334	Amac_AD45	K08992	2026	NC_018679	None	lipopolysaccharide assembly protein A
1335	Amac_AD45	K01752	1918	NC_018679	None	L-serine dehydratase [EC:4.3.1.17]
1336	Amac_AD45	K06997	2872	NC_018679	None	PLP dependent protein
1337	Amac_AD45	K02529	739	NC_018679	None	LacI family transcriptional regulator
1338	Amac_AD45	K02529	296	NC_018679	None	LacI family transcriptional regulator
1339	Amac_AD45	K02529	172	NC_018679	None	LacI family transcriptional regulator
1340	Amac_AD45	K02529	2776	NC_018679	None	LacI family transcriptional regulator
1341	Amac_AD45	K02529	1875	NC_018679	None	LacI family transcriptional regulator
1342	Amac_AD45	K02529	2293	NC_018679	None	LacI family transcriptional regulator
1343	Amac_AD45	K02529	3061	NC_018679	None	LacI family transcriptional regulator
1344	Amac_AD45	K02529	3576	NC_018679	None	LacI family transcriptional regulator
1345	Amac_AD45	K02529	286	NC_018679	None	LacI family transcriptional regulator
1346	Amac_AD45	K05520	2729	NC_018679	None	protease I [EC:3.5.1.124]
1347	Amac_AD45	K00114	3074	NC_018679	None	alcohol dehydrogenase (cytochrome c) [EC:1.1.2.8]
1348	Amac_AD45	K00114	1075	NC_018679	None	alcohol dehydrogenase (cytochrome c) [EC:1.1.2.8]
1349	Amac_AD45	K12262	3616	NC_018679	None	superoxide oxidase [EC:1.10.3.17]
1350	Amac_AD45	K12262	1238	NC_018679	None	superoxide oxidase [EC:1.10.3.17]
1351	Amac_AD45	K19337	2275	NC_018679	None	RpiR family transcriptional regulator, carbohydrate utilization regulator
1352	Amac_AD45	K00666	3138	NC_018679	None	fatty-acyl-CoA synthase [EC:6.2.1.-]
1353	Amac_AD45	K03409	3532	NC_018679	None	chemotaxis protein CheX
1354	Amac_AD45	K07121	2938	NC_018679	None	uncharacterized protein
1355	Amac_AD45	K15257	2064	NC_018679	None	tRNA (mo5U34)-methyltransferase [EC:2.1.1.-]
1356	Amac_AD45	K09939	3442	NC_018679	None	uncharacterized protein
1357	Amac_AD45	K18820	3699	NC_018679	None	oligosaccharide 4-alpha-D-glucosyltransferase [EC:2.4.1.161]
1358	Amac_AD45	K03596	2516	NC_018679	None	GTP-binding protein LepA
1359	Amac_AD45	K03582	2226	NC_018679	None	exodeoxyribonuclease V beta subunit [EC:3.1.11.5]
1360	Amac_AD45	K11179	2011	NC_018679	None	tRNA 2-thiouridine synthesizing protein E [EC:2.8.1.-]
1361	Amac_AD45	K07733	1220	NC_018679	None	prophage regulatory protein
1362	Amac_AD45	K07733	3815	NC_018679	None	prophage regulatory protein
1363	Amac_AD45	K01356	3763	NC_018679	None	repressor LexA [EC:3.4.21.88]
1364	Amac_AD45	K07727	3010	NC_018679	None	putative transcriptional regulator
1365	Amac_AD45	K07727	1427	NC_018679	None	putative transcriptional regulator
1366	Amac_AD45	K07727	3813	NC_018679	None	putative transcriptional regulator
1367	Amac_AD45	K01815	2289	NC_018679	None	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase [EC:5.3.1.17]
1368	Amac_AD45	K04762	3703	NC_018679	None	ribosome-associated heat shock protein Hsp15
1369	Amac_AD45	K02461	3713	NC_018679	None	general secretion pathway protein L
1370	Amac_AD45	K06149	1969	NC_018679	None	universal stress protein A
1371	Amac_AD45	K17737	1914	NC_018679	None	LysR family transcriptional regulator, carnitine catabolism transcriptional activator
1372	Amac_AD45	K02460	3712	NC_018679	None	general secretion pathway protein K
1373	Amac_AD45	K10716	3693	NC_018679	None	voltage-gated potassium channel
