SeqID	Protein Name	Genome_Location	Species_Accession	Species_Description	PPSVM_Localization	PPSVM_Details	Profile_Localization	Profile_Details	Signal_Localization	Signal_Details	SCL-BLASTe_Localization	SCL-BLASTe_Details	CMSVM_Localization	CMSVM_Details	SCL-BLAST_Localization	SCL-BLAST_Details	OMPMotif_Localization	OMPMotif_Details	OMSVM_Localization	OMSVM_Details	Motif_Localization	Motif_Details	CytoSVM_Localization	CytoSVM_Details	CWSVM_Localization	CWSVM_Details	ModHMM_Localization	ModHMM_Details	ECSVM_Localization	ECSVM_Details	Cytoplasmic Membrane_Score	Extracellular_Score	Outer Membrane_Score	Periplasmic_Score	Cytoplasmic_Score	Final_Localization	Final_Localization_2	Final_Localization_Comments	Secondary_Localization	Final_Score	PSortVersion
ref|WP_014998388.1	dihydrolipoamide acetyltransferase	2203097..2204794	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Cytoplasmic	matched 129056: Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex (E2) (Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex)	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	No internal helices found	Unknown		0.24	0.01	0.01	0.48	9.26	Cytoplasmic				9.26	3.00
ref|WP_014998389.1	23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ	2204942..2205820	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Cytoplasmic				Unknown	No internal helices found	Unknown		0.51	0.26	0.01	0.26	8.96	Cytoplasmic				8.96	3.00
ref|WP_014998390.1	serine/threonine protein kinase	2205905..2207785	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Cytoplasmic				Unknown	No internal helices found	Unknown		0.51	0.26	0.01	0.26	8.96	Cytoplasmic				8.96	3.00
ref|WP_014998391.1	acyl-CoA thioesterase II	2207778..2208638	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Cytoplasmic	matched 15599137: acyl-CoA thioesterase II[Pseudomonas aeruginosa PAO1]	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	No internal helices found	Unknown		0.24	0.01	0.01	0.48	9.26	Cytoplasmic				9.26	3.00
ref|WP_014998392.1	gamma carbonic anhydrase family protein	2208649..2209173	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Cytoplasmic	matched 15598948: Cytoplasmic protein	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	No internal helices found	Unknown		0.24	0.01	0.01	0.48	9.26	Cytoplasmic				9.26	3.00
ref|WP_044556970.1	alanine--glyoxylate aminotransferase family protein	2209736..2210815	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Cytoplasmic	matched 118626: Soluble hydrogenase 42 kDa subunit	Unknown	No motifs found	Unknown		Unknown	No motifs found	Cytoplasmic				Unknown	No internal helices found	Unknown		0.01	0.00	0.00	0.01	9.97	Cytoplasmic				9.97	3.00
ref|WP_014998394.1	SIMPL domain-containing protein	2211108..2211839	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Non-Cytoplasmic	Signal peptide detected	Unknown	No matches against database	Unknown		Periplasmic	matched 3914416: Periplasmic protein	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	No internal helices found	Unknown		0.06	0.11	0.06	9.76	0.00	Periplasmic				9.76	3.00
ref|WP_014998395.1	hypothetical protein	2211852..2212307	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	No internal helices found	Unknown		2.00	2.00	2.00	2.00	2.00	Unknown				2.00	3.00
ref|WP_014998396.1	hypothetical protein	2212310..2212600	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	No internal helices found	Unknown		2.00	2.00	2.00	2.00	2.00	Unknown				2.00	3.00
ref|WP_014998397.1	RNA chaperone ProQ	2212617..2213285	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	No internal helices found	Unknown		2.00	2.00	2.00	2.00	2.00	Unknown				2.00	3.00
ref|WP_014998398.1	tail-specific protease	2213288..2215330	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		CytoplasmicMembrane	matched 2507255: Tail-specific protease precursor	Unknown	No motifs found	Unknown		Unknown	No motifs found	Cytoplasmic				Unknown	No internal helices found	Unknown		7.88	0.00	0.00	0.00	2.11	Cytoplasmic Membrane				7.88	3.00
ref|WP_014998399.1	sodium-dependent transporter	2215413..2216747	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	CytoplasmicMembrane		CytoplasmicMembrane	matched 1176075: Hypothetical sodium-dependent transporter HI1690	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				CytoplasmicMembrane	13 internal helices found	Unknown		9.99	0.00	0.00	0.00	0.00	Cytoplasmic Membrane				9.99	3.00
ref|WP_014998400.1	Na+/H+ antiporter NhaC	2216831..2218306	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Non-Cytoplasmic	Signal peptide detected	Unknown	No matches against database	CytoplasmicMembrane		CytoplasmicMembrane	matched 1731094: Malate-2H(+)/Na(+)-lactate antiporter	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				CytoplasmicMembrane	12 internal helices found	Unknown		9.99	0.00	0.00	0.00	0.00	Cytoplasmic Membrane				9.99	3.00
ref|WP_014998401.1	aminopeptidase N	2218354..2220963	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Cytoplasmic,CytoplasmicMembrane	matched 113742: Cytoplasmic membrane associated cytoplasmic protein	Unknown	No motifs found	Unknown		Unknown	No motifs found	Cytoplasmic				Unknown	No internal helices found	Unknown		0.88	0.00	0.00	0.00	9.12	Cytoplasmic				9.12	3.00
ref|WP_044556800.1	hypothetical protein	2220950..2221192	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	No internal helices found	Unknown		2.00	2.00	2.00	2.00	2.00	Unknown				2.00	3.00
ref|WP_014998403.1	DUF1302 domain-containing protein	2221529..2223589	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Non-Cytoplasmic	Signal peptide detected	Unknown	No matches against database	Unknown		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	No internal helices found	Unknown		2.50	2.50	2.50	2.50	0.00	Unknown				2.50	3.00
ref|WP_014998404.1	DUF1329 domain-containing protein	2223601..2224968	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Non-Cytoplasmic	Signal peptide detected	Unknown	No matches against database	Unknown		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	1 internal helix found	Unknown		2.50	2.50	2.50	2.50	0.00	Unknown				2.50	3.00
ref|WP_014998405.1	hypothetical protein	2225048..2226094	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Non-Cytoplasmic	Signal peptide detected	Unknown	No matches against database	CytoplasmicMembrane		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	No internal helices found	Unknown		9.86	0.01	0.01	0.12	0.00	Cytoplasmic Membrane				9.86	3.00
ref|WP_014998406.1	RND transporter	2226110..2228428	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	CytoplasmicMembrane		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				CytoplasmicMembrane	12 internal helices found	Unknown		9.99	0.00	0.00	0.00	0.00	Cytoplasmic Membrane				9.99	3.00
ref|WP_014998407.1	NAD-glutamate dehydrogenase	2228625..2233463	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Cytoplasmic	matched 15598264: NAD-dependent glutamate dehydrogenase[Pseudomonas aeruginosa PAO1]	Unknown	No motifs found	OuterMembrane		Unknown	No motifs found	Cytoplasmic				Unknown	No internal helices found	Unknown		0.00	0.00	0.00	0.04	9.94	Cytoplasmic				9.94	3.00
ref|WP_014998408.1	dihydroorotate dehydrogenase (quinone)	2233613..2234620	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		CytoplasmicMembrane	matched 67471945: Dihydroorotate dehydrogenase	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	No internal helices found	Unknown		9.82	0.01	0.01	0.01	0.15	Cytoplasmic Membrane				9.82	3.00
ref|WP_014998409.1	23S rRNA (guanine(2445)-N(2))/(guanine(2069)-N(7))- methyltransferase	2234691..2236787	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Cytoplasmic	matched 15598244: conserved hypothetical protein[Pseudomonas aeruginosa PAO1]	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	No internal helices found	Unknown		0.24	0.01	0.01	0.48	9.26	Cytoplasmic				9.26	3.00
ref|WP_014998410.1	thioredoxin family protein	2236784..2237017	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	No internal helices found	Unknown		2.00	2.00	2.00	2.00	2.00	Unknown				2.00	3.00
ref|WP_014998411.1	ABC transporter ATP-binding protein	2237014..2238954	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Cytoplasmic	matched 16128916: fused predicted transporter subunits of ABC superfamily: ATP-binding components [Escherichia coli K12]	Unknown	No motifs found	Unknown		Unknown	No motifs found	Cytoplasmic				Unknown	No internal helices found	Unknown		0.01	0.00	0.00	0.01	9.97	Cytoplasmic				9.97	3.00
ref|WP_014998412.1	hypothetical protein	2238967..2240724	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Non-Cytoplasmic	Signal peptide detected	Unknown	No matches against database	Unknown		Unknown	No matches against database	Unknown	No motifs found	OuterMembrane		Unknown	No motifs found	Unknown				Unknown	2 internal helices found	Unknown		0.01	0.38	9.52	0.09	0.00	Outer Membrane				9.52	3.00
ref|WP_014949558.1	ribosome modulation factor	2241027..2241203	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	No internal helices found	Unknown		2.00	2.00	2.00	2.00	2.00	Unknown				2.00	3.00
ref|WP_014998413.1	beta-hydroxydecanoyl-ACP dehydratase	c2241305..2241823	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Cytoplasmic	matched 67462834: 3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	No internal helices found	Unknown		0.24	0.01	0.01	0.48	9.26	Cytoplasmic				9.26	3.00
ref|WP_014998414.1	hypothetical protein	2242034..2242321	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	No internal helices found	Unknown		2.00	2.00	2.00	2.00	2.00	Unknown				2.00	3.00
ref|WP_014998415.1	deoxyribodipyrimidine photo-lyase	c2242324..2243955	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Cytoplasmic				Unknown	No internal helices found	Unknown		0.51	0.26	0.01	0.26	8.96	Cytoplasmic				8.96	3.00
ref|WP_014998416.1	deoxyribodipyrimidine photo-lyase	c2243968..2245275	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	No internal helices found	Unknown		2.00	2.00	2.00	2.00	2.00	Unknown				2.00	3.00
ref|WP_014998417.1	deoxyribodipyrimidine photo-lyase	2245387..2246811	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	No internal helices found	Unknown		2.00	2.00	2.00	2.00	2.00	Unknown				2.00	3.00
ref|WP_014998418.1	cryptochrome/photolyase family protein	2246815..2248353	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	No internal helices found	Unknown		2.00	2.00	2.00	2.00	2.00	Unknown				2.00	3.00
ref|WP_014998419.1	zinc finger protein	2248340..2248486	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	No internal helices found	Unknown		2.00	2.00	2.00	2.00	2.00	Unknown				2.00	3.00
ref|WP_014998420.1	membrane protein	2248620..2249912	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	CytoplasmicMembrane		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				CytoplasmicMembrane	4 internal helices found	Unknown		9.99	0.00	0.00	0.00	0.00	Cytoplasmic Membrane				9.99	3.00
ref|WP_014998421.1	hydrolase	c2250033..2251409	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	No internal helices found	Unknown		2.00	2.00	2.00	2.00	2.00	Unknown				2.00	3.00
ref|WP_014998422.1	recombinase XerD	2253370..2254572	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	No internal helices found	Unknown		2.00	2.00	2.00	2.00	2.00	Unknown				2.00	3.00
ref|WP_014998423.1	hypothetical protein	2254801..2255151	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	No internal helices found	Unknown		2.00	2.00	2.00	2.00	2.00	Unknown				2.00	3.00
ref|WP_014998424.1	diacylglycerol kinase	c2255229..2255585	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	CytoplasmicMembrane		CytoplasmicMembrane	matched 81170923: Diacylglycerol kinase	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	1 internal helix found	Unknown		9.99	0.00	0.00	0.00	0.00	Cytoplasmic Membrane				9.99	3.00
ref|WP_014998425.1	universal stress protein	c2255694..2256116	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	No internal helices found	Unknown		2.00	2.00	2.00	2.00	2.00	Unknown				2.00	3.00
ref|WP_014998426.1	cytochrome c	2256302..2256775	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	No internal helices found	Unknown		2.00	2.00	2.00	2.00	2.00	Unknown				2.00	3.00
ref|WP_014998427.1	FMN-binding glutamate synthase family protein	c2256864..2258492	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Cytoplasmic	matched 15598798: conserved hypothetical protein[Pseudomonas aeruginosa PAO1]	Unknown	No motifs found	Unknown		Unknown	No motifs found	Cytoplasmic				Unknown	2 internal helices found	Unknown		0.01	0.00	0.00	0.01	9.97	Cytoplasmic				9.97	3.00
ref|WP_014998428.1	potassium transporter Kef	2258830..2260401	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	CytoplasmicMembrane		CytoplasmicMembrane	matched 2506895: Inner membrane protein ybaL	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				CytoplasmicMembrane	10 internal helices found	Unknown		9.99	0.00	0.00	0.00	0.00	Cytoplasmic Membrane				9.99	3.00
ref|WP_014949586.1	bacterioferritin	2260536..2261012	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Cytoplasmic	matched 16131215: bacterioferritin, iron storage and detoxification protein [Escherichia coli K12]	Unknown	No motifs found	Unknown		Unknown	No motifs found	Cytoplasmic				Unknown	No internal helices found	Unknown		0.01	0.00	0.00	0.01	9.97	Cytoplasmic				9.97	3.00
ref|WP_014998429.1	bacterioferritin	2261012..2261479	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Cytoplasmic	matched 16131215: bacterioferritin, iron storage and detoxification protein [Escherichia coli K12]	Unknown	No motifs found	Unknown		Unknown	No motifs found	Cytoplasmic				Unknown	No internal helices found	Unknown		0.01	0.00	0.00	0.01	9.97	Cytoplasmic				9.97	3.00
ref|WP_014998430.1	hypothetical protein	c2261603..2262082	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	CytoplasmicMembrane		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	1 internal helix found	Unknown		9.82	0.01	0.01	0.12	0.04	Cytoplasmic Membrane				9.82	3.00
ref|WP_014949589.1	cytochrome c oxidase, cbb3-type subunit I	2262312..2263745	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	CytoplasmicMembrane		CytoplasmicMembrane	matched 1346011: Cytochrome c oxidase subunit 1 homolog, bacteroid	Unknown	No motifs found	Unknown		CytoplasmicMembrane	matched PS00077: COX1 Pattern - Cytoplasmic Membrane	Unknown				CytoplasmicMembrane	12 internal helices found	Unknown		9.99	0.00	0.00	0.00	0.00	Cytoplasmic Membrane				9.99	3.00
ref|WP_014949590.1	peptidase S41	2263761..2264366	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	1 internal helix found	Unknown		2.00	2.00	2.00	2.00	2.00	Unknown				2.00	3.00
ref|WP_014949591.1	CcoQ/FixQ family Cbb3-type cytochrome c oxidase assembly chaperone	2264368..2264529	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	CytoplasmicMembrane		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	1 internal helix found	Unknown		9.82	0.01	0.01	0.12	0.04	Cytoplasmic Membrane				9.82	3.00
ref|WP_014998431.1	cytochrome-c oxidase, cbb3-type subunit III	2264546..2265499	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	2 internal helices found	Unknown		2.00	2.00	2.00	2.00	2.00	Unknown				2.00	3.00
ref|WP_014998432.1	hypothetical protein	2265716..2266195	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	1 internal helix found	Unknown		2.00	2.00	2.00	2.00	2.00	Unknown				2.00	3.00
ref|WP_014998433.1	copper-translocating P-type ATPase	2266195..2268663	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	CytoplasmicMembrane		CytoplasmicMembrane	matched 3122077: Nitrogen fixation protein fixI	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				CytoplasmicMembrane	8 internal helices found	Unknown		9.99	0.00	0.00	0.00	0.00	Cytoplasmic Membrane				9.99	3.00
ref|WP_014998434.1	cbb3-type cytochrome oxidase assembly protein CcoS	2268665..2268895	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	CytoplasmicMembrane		CytoplasmicMembrane	matched 120210: Nitrogen fixation protein fixS	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				Unknown	1 internal helix found	Unknown		9.99	0.00	0.00	0.00	0.00	Cytoplasmic Membrane				9.99	3.00
ref|WP_014998435.1	sulfite exporter TauE/SafE family protein	2268882..2269541	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	CytoplasmicMembrane		Unknown	No matches against database	Unknown	No motifs found	Unknown		Unknown	No motifs found	Unknown				CytoplasmicMembrane	6 internal helices found	Unknown		9.99	0.00	0.00	0.00	0.00	Cytoplasmic Membrane				9.99	3.00
ref|WP_014998436.1	transcriptional regulator FNR	2269587..2270327	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Cytoplasmic	matched 16129295: DNA-binding transcriptional dual regulator, global regulator of anaerobic growth [Escherichia coli K12]	Unknown	No motifs found	Unknown		Unknown	No motifs found	Cytoplasmic				Unknown	No internal helices found	Unknown		0.01	0.00	0.00	0.01	9.97	Cytoplasmic				9.97	3.00
ref|WP_014998437.1	universal stress protein E	2270445..2271368	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Cytoplasmic	matched 15596986: hypothetical protein[Pseudomonas aeruginosa PAO1]	Unknown	No motifs found	Unknown		Unknown	No motifs found	Cytoplasmic				Unknown	No internal helices found	Unknown		0.01	0.00	0.00	0.01	9.97	Cytoplasmic				9.97	3.00
ref|WP_014998438.1	tRNA 2-thiocytidine(32) synthetase TtcA	2271518..2272471	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		Cytoplasmic	matched 15596389: conserved hypothetical protein[Pseudomonas aeruginosa PAO1]	Unknown	No motifs found	Unknown		Unknown	No motifs found	Cytoplasmic				Unknown	No internal helices found	Unknown		0.01	0.00	0.00	0.01	9.97	Cytoplasmic				9.97	3.00
ref|WP_014998439.1	patatin	2272472..2273497	NC_018692.1	Alteromonas macleodii str. 'Black Sea 11', complete genome.	Unknown		Unknown	No matches to profiles found	Unknown	No signal peptide detected	Unknown	No matches against database	Unknown		OuterMembrane,Extracellular	matched 15598535: hypothetical protein[Pseudomonas aeruginosa PAO1]	Unknown	No motifs found	Unknown		Unknown	No motifs found	Cytoplasmic				Unknown	No internal helices found	Unknown		0.01	8.89	0.82	0.18	0.11	Extracellular				8.89	3.00
